Serial,Loci,Sample,Ploidy,Prob_AAAA,Prob_AAAB,Prob_AABB,Prob_AABC,Prob_ABCD
1,MSCB01,S0001-CB04B-20_S1_A,4,1.0,0.0,0.0,0.0,0.0
2,MSCB02,S0001-CB04B-20_S1_A,4,1.0,1.9909961234405606e-64,4.250745484325292e-147,0.0,0.0
3,MSCB03,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
4,MSCB04,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,1.0
5,MSCB05,S0001-CB04B-20_S1_A,4,0.0,0.9984941039614741,0.001505896038526068,0.0,0.0
6,MSCB06,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
7,MSCB07,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
8,MSCB08,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
9,MSCB09,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
10,MSCB10,S0001-CB04B-20_S1_A,4,1.0,1.585500941908556e-20,1.2547878940991836e-55,0.0,0.0
11,MSCB11,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
12,MSCB12,S0001-CB04B-20_S1_A,4,0.0,2.1187480733633345e-28,1.0,0.0,0.0
13,MSCB13,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
14,MSCB14,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,1.0
15,MSCB15,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
16,MSCB16,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
17,MSCB17,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
18,MSCB18,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
19,MSCB19,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,1.0
20,MSCB20,S0001-CB04B-20_S1_A,4,1.0,0.0,0.0,0.0,0.0
21,MSCB21,S0001-CB04B-20_S1_A,4,0.0,1.1292289905465778e-72,3.174323448442442e-104,1.0,0.0
22,MSCB22,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
23,MSCB23,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
24,MSCB24,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
25,MSCB25,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,1.0,0.0
26,MSCB26,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
27,MSCB27,S0001-CB04B-20_S1_A,4,0.0,5.468078294462973e-89,7.408519549848679e-33,1.0,8.227159457712495e-71
28,MSCB28,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
29,MSCB29,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
30,MSCB30,S0001-CB04B-20_S1_A,4,1.0,0.0,0.0,0.0,0.0
31,MSCB31,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,1.0
32,MSCB32,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
33,MSCB33,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
34,MSCB34,S0001-CB04B-20_S1_A,4,0.2,0.2,0.2,0.2,0.2
35,MSCB35,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
36,MSCB36,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,1.0,0.0
37,MSCB37,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
38,MSCB38,S0001-CB04B-20_S1_A,4,0.0,0.0,0.0,0.0,0.0
39,MSCB01,S0001-CB04B-20_S1_B,4,1.0,0.0,0.0,0.0,0.0
40,MSCB02,S0001-CB04B-20_S1_B,4,1.0,5.475401609570963e-63,1.0646445650971373e-143,0.0,0.0
41,MSCB03,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
42,MSCB04,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,1.0
43,MSCB05,S0001-CB04B-20_S1_B,4,0.0,0.9882370710102872,0.011762928989712852,0.0,0.0
44,MSCB06,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
45,MSCB07,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
46,MSCB08,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
47,MSCB09,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
48,MSCB10,S0001-CB04B-20_S1_B,4,1.0,1.0593367155535906e-20,3.09813707978985e-56,0.0,0.0
49,MSCB11,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
50,MSCB12,S0001-CB04B-20_S1_B,4,0.0,8.786872009851986e-24,1.0,0.0,0.0
51,MSCB13,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
52,MSCB14,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,1.0
53,MSCB15,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
54,MSCB16,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
55,MSCB17,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
56,MSCB18,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
57,MSCB19,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,1.0
58,MSCB20,S0001-CB04B-20_S1_B,4,1.0,0.0,0.0,0.0,0.0
59,MSCB21,S0001-CB04B-20_S1_B,4,0.0,2.0538828088157736e-74,6.667313266329918e-107,1.0,0.0
60,MSCB22,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
61,MSCB23,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
62,MSCB24,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
63,MSCB25,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,1.0,0.0
64,MSCB26,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
65,MSCB27,S0001-CB04B-20_S1_B,4,0.0,4.310716533424506e-99,1.0334509453596023e-36,1.0,1.564784713741073e-67
66,MSCB28,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
67,MSCB29,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
68,MSCB30,S0001-CB04B-20_S1_B,4,1.0,0.0,0.0,0.0,0.0
69,MSCB31,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,1.0
70,MSCB32,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
71,MSCB33,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
72,MSCB34,S0001-CB04B-20_S1_B,4,0.2,0.2,0.2,0.2,0.2
73,MSCB35,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
74,MSCB36,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,1.0,0.0
75,MSCB37,S0001-CB04B-20_S1_B,4,0.0,0.0,0.0,0.0,0.0
76,MSCB38,S0001-CB04B-20_S1_B,4,1.0,0.0,0.0,0.0,0.0
77,MSCB01,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,1.0
78,MSCB02,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
79,MSCB03,S0002-CB04B-37_S2_A,4,1.0,0.0,0.0,0.0,0.0
80,MSCB04,S0002-CB04B-37_S2_A,4,2.85713509325095e-149,1.3298504611213645e-58,1.0,0.0,0.0
81,MSCB05,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,1.0,2.400272799319749e-31
82,MSCB06,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
83,MSCB07,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
84,MSCB08,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
85,MSCB09,S0002-CB04B-37_S2_A,4,0.0,1.0,2.8357164596452806e-61,0.0,0.0
86,MSCB10,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
87,MSCB11,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
88,MSCB12,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,1.0,0.0
89,MSCB13,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
90,MSCB14,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,1.0,0.0
91,MSCB15,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
92,MSCB16,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
93,MSCB17,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
94,MSCB18,S0002-CB04B-37_S2_A,4,1.0,0.0,0.0,0.0,0.0
95,MSCB19,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
96,MSCB20,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
97,MSCB21,S0002-CB04B-37_S2_A,4,0.0,9.368023150491916e-101,1.0196893106941846e-68,1.0,0.0
98,MSCB22,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
99,MSCB23,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
100,MSCB24,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
101,MSCB25,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
102,MSCB26,S0002-CB04B-37_S2_A,4,0.0,1.0,1.151143093384237e-135,0.0,0.0
103,MSCB27,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,2.0717613142223273e-44,1.0
104,MSCB28,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
105,MSCB29,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
106,MSCB30,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
107,MSCB31,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
108,MSCB32,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,1.0,0.0
109,MSCB33,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
110,MSCB34,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
111,MSCB35,S0002-CB04B-37_S2_A,4,0.0,0.0,0.0,0.0,0.0
112,MSCB36,S0002-CB04B-37_S2_A,4,0.2,0.2,0.2,0.2,0.2
113,MSCB37,S0002-CB04B-37_S2_A,4,0.9999998494171427,1.4575416418050287e-20,3.112994338849462e-54,1.5058285720773258e-07,0.0
114,MSCB38,S0002-CB04B-37_S2_A,4,0.0,1.1664677156714509e-18,4.0782271928807497e-41,1.0,0.0
115,MSCB01,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,1.0
116,MSCB02,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
117,MSCB03,S0002-CB04B-37_S2_B,4,1.0,0.0,0.0,0.0,0.0
118,MSCB04,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,1.0
119,MSCB05,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,1.0,2.357694853784514e-30
120,MSCB06,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
121,MSCB07,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
122,MSCB08,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
123,MSCB09,S0002-CB04B-37_S2_B,4,0.0,1.0,2.044366508063079e-62,3.418689243894276e-29,0.0
124,MSCB10,S0002-CB04B-37_S2_B,4,1.0,9.09208766002373e-19,2.946710328625486e-52,0.0,0.0
125,MSCB11,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
126,MSCB12,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,1.0,0.0
127,MSCB13,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
128,MSCB14,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,1.0,0.0
129,MSCB15,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
130,MSCB16,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
131,MSCB17,S0002-CB04B-37_S2_B,4,1.0,1.1624894448436222e-85,3.655124191790449e-197,0.0,0.0
132,MSCB18,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
133,MSCB19,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
134,MSCB20,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
135,MSCB21,S0002-CB04B-37_S2_B,4,0.0,1.6425337110433782e-105,9.51377150695051e-71,1.0,0.0
136,MSCB22,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
137,MSCB23,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
138,MSCB24,S0002-CB04B-37_S2_B,4,0.0,1.0,2.223963064121803e-35,0.0,0.0
139,MSCB25,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
140,MSCB26,S0002-CB04B-37_S2_B,4,0.0,1.0,2.139698457233899e-144,0.0,0.0
141,MSCB27,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,2.2015560863092087e-69,1.0
142,MSCB28,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
143,MSCB29,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
144,MSCB30,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
145,MSCB31,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
146,MSCB32,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,1.0,0.0
147,MSCB33,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
148,MSCB34,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
149,MSCB35,S0002-CB04B-37_S2_B,4,0.0,0.0,0.0,0.0,0.0
150,MSCB36,S0002-CB04B-37_S2_B,4,0.2,0.2,0.2,0.2,0.2
151,MSCB37,S0002-CB04B-37_S2_B,4,0.9999998494171427,1.4575416418050287e-20,3.112994338849462e-54,1.5058285720773258e-07,0.0
152,MSCB38,S0002-CB04B-37_S2_B,4,0.0,4.672014328701448e-19,4.5770138033693475e-23,0.9999033486370131,9.665136298686024e-05
153,MSCB01,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,1.0,0.0
154,MSCB02,S0003-CB03A-01_S3_A,4,0.0,1.5791947376491943e-72,7.285731598674404e-47,1.0,0.0
155,MSCB03,S0003-CB03A-01_S3_A,4,0.0,3.354606925906782e-14,0.9999999999999665,0.0,0.0
156,MSCB04,S0003-CB03A-01_S3_A,4,2.6554664545764274e-82,1.6606267543909757e-19,1.24830313166451e-06,0.9999987516968685,0.0
157,MSCB05,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,1.0
158,MSCB06,S0003-CB03A-01_S3_A,4,1.0,0.0,0.0,0.0,0.0
159,MSCB07,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
160,MSCB08,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
161,MSCB09,S0003-CB03A-01_S3_A,4,0.2,0.2,0.2,0.2,0.2
162,MSCB10,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
163,MSCB11,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
164,MSCB12,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,1.0,0.0
165,MSCB13,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
166,MSCB14,S0003-CB03A-01_S3_A,4,0.2,0.2,0.2,0.2,0.2
167,MSCB15,S0003-CB03A-01_S3_A,4,0.9999999999986187,1.3812609772079344e-12,4.7909744844356346e-43,0.0,0.0
168,MSCB16,S0003-CB03A-01_S3_A,4,1.0,0.0,0.0,0.0,0.0
169,MSCB17,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,1.0
170,MSCB18,S0003-CB03A-01_S3_A,4,0.2,0.2,0.2,0.2,0.2
171,MSCB19,S0003-CB03A-01_S3_A,4,1.6390139775697713e-36,1.3909662951581482e-07,0.9999971096540999,2.7512492705928373e-06,0.0
172,MSCB20,S0003-CB03A-01_S3_A,4,1.0,0.0,0.0,0.0,0.0
173,MSCB21,S0003-CB03A-01_S3_A,4,0.2,0.2,0.2,0.2,0.2
174,MSCB22,S0003-CB03A-01_S3_A,4,0.2,0.2,0.2,0.2,0.2
175,MSCB23,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
176,MSCB24,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,1.0,0.0
177,MSCB25,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,1.0,0.0
178,MSCB26,S0003-CB03A-01_S3_A,4,0.2,0.2,0.2,0.2,0.2
179,MSCB27,S0003-CB03A-01_S3_A,4,0.0,2.0504290617160664e-125,1.3892140740423143e-34,1.0,0.0
180,MSCB28,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,1.0
181,MSCB29,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
182,MSCB30,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
183,MSCB31,S0003-CB03A-01_S3_A,4,1.0,0.0,0.0,0.0,0.0
184,MSCB32,S0003-CB03A-01_S3_A,4,1.0,0.0,0.0,0.0,0.0
185,MSCB33,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
186,MSCB34,S0003-CB03A-01_S3_A,4,0.0,2.1225551044566163e-49,1.0,0.0,0.0
187,MSCB35,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
188,MSCB36,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,1.0
189,MSCB37,S0003-CB03A-01_S3_A,4,0.0,4.578109610960277e-24,1.5826320432203437e-48,0.008622757446592015,0.991377242553408
190,MSCB38,S0003-CB03A-01_S3_A,4,0.0,0.0,0.0,0.0,0.0
191,MSCB01,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,1.0,0.0
192,MSCB02,S0003-CB03A-01_S3_B,4,0.0,5.1022482118771094e-68,1.4171657047074262e-44,1.0,0.0
193,MSCB03,S0003-CB03A-01_S3_B,4,0.0,3.2818697127354704e-38,1.0,0.0,0.0
194,MSCB04,S0003-CB03A-01_S3_B,4,0.9999999189984777,8.100152226111286e-08,5.148899198182935e-31,0.0,0.0
195,MSCB05,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,1.0
196,MSCB06,S0003-CB03A-01_S3_B,4,1.0,0.0,0.0,0.0,0.0
197,MSCB07,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
198,MSCB08,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
199,MSCB09,S0003-CB03A-01_S3_B,4,0.2,0.2,0.2,0.2,0.2
200,MSCB10,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
201,MSCB11,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
202,MSCB12,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,1.0,0.0
203,MSCB13,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
204,MSCB14,S0003-CB03A-01_S3_B,4,0.2,0.2,0.2,0.2,0.2
205,MSCB15,S0003-CB03A-01_S3_B,4,0.9999999999972375,2.7625219544120587e-12,1.43729234532862e-42,0.0,0.0
206,MSCB16,S0003-CB03A-01_S3_B,4,1.0,0.0,0.0,0.0,0.0
207,MSCB17,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,1.0
208,MSCB18,S0003-CB03A-01_S3_B,4,1.0,0.0,0.0,0.0,0.0
209,MSCB19,S0003-CB03A-01_S3_B,4,2.733102285345049e-38,4.9853156860276215e-08,0.9999987194088459,1.2307379973218308e-06,0.0
210,MSCB20,S0003-CB03A-01_S3_B,4,1.0,0.0,0.0,0.0,0.0
211,MSCB21,S0003-CB03A-01_S3_B,4,0.2,0.2,0.2,0.2,0.2
212,MSCB22,S0003-CB03A-01_S3_B,4,0.2,0.2,0.2,0.2,0.2
213,MSCB23,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
214,MSCB24,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,1.0,0.0
215,MSCB25,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,1.0,0.0
216,MSCB26,S0003-CB03A-01_S3_B,4,0.2,0.2,0.2,0.2,0.2
217,MSCB27,S0003-CB03A-01_S3_B,4,0.0,1.292307188445476e-30,2.9547577729592695e-11,0.9999999999704525,0.0
218,MSCB28,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,1.0
219,MSCB29,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
220,MSCB30,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
221,MSCB31,S0003-CB03A-01_S3_B,4,1.0,0.0,0.0,0.0,0.0
222,MSCB32,S0003-CB03A-01_S3_B,4,1.0,0.0,0.0,0.0,0.0
223,MSCB33,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
224,MSCB34,S0003-CB03A-01_S3_B,4,0.0,1.0073845515291857e-49,1.0,0.0,0.0
225,MSCB35,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
226,MSCB36,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,1.0
227,MSCB37,S0003-CB03A-01_S3_B,4,0.0,8.489961940060154e-23,1.5673345108055584e-49,0.20084057198869346,0.7991594280113066
228,MSCB38,S0003-CB03A-01_S3_B,4,0.0,0.0,0.0,0.0,0.0
229,MSCB01,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,0.0
230,MSCB02,S0004-CB01A-15_S4_A,4,0.0,3.0220203136010033e-33,2.441128227904554e-109,0.9999999999998965,1.0345906439469723e-13
231,MSCB03,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
232,MSCB04,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,1.0,0.0
233,MSCB05,S0004-CB01A-15_S4_A,4,0.0,1.0,9.892811409436057e-107,0.0,0.0
234,MSCB06,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
235,MSCB07,S0004-CB01A-15_S4_A,4,0.0,1.0,2.1842855857131397e-117,0.0,0.0
236,MSCB08,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,0.0
237,MSCB09,S0004-CB01A-15_S4_A,4,1.7068755759176805e-111,2.1758896709428786e-63,7.025957780657361e-41,1.0,0.0
238,MSCB10,S0004-CB01A-15_S4_A,4,1.0,2.4500793441577473e-56,2.1775941844840826e-131,0.0,0.0
239,MSCB11,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,0.0
240,MSCB12,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
241,MSCB13,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,1.0
242,MSCB14,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
243,MSCB15,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
244,MSCB16,S0004-CB01A-15_S4_A,4,1.0,0.0,0.0,0.0,0.0
245,MSCB17,S0004-CB01A-15_S4_A,4,0.0,0.9999999999987976,5.063271427476973e-51,1.2024719578559238e-12,7.526503060537976e-150
246,MSCB18,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
247,MSCB19,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
248,MSCB20,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
249,MSCB21,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
250,MSCB22,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
251,MSCB23,S0004-CB01A-15_S4_A,4,1.0,0.0,0.0,0.0,0.0
252,MSCB24,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,1.0
253,MSCB25,S0004-CB01A-15_S4_A,4,1.0,0.0,0.0,0.0,0.0
254,MSCB26,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
255,MSCB27,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,1.0,0.0
256,MSCB28,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,1.0,0.0
257,MSCB29,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,0.0
258,MSCB30,S0004-CB01A-15_S4_A,4,1.0,0.0,0.0,0.0,0.0
259,MSCB31,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
260,MSCB32,S0004-CB01A-15_S4_A,4,0.2,0.2,0.2,0.2,0.2
261,MSCB33,S0004-CB01A-15_S4_A,4,1.0,0.0,0.0,0.0,0.0
262,MSCB34,S0004-CB01A-15_S4_A,4,1.0,1.1116371230458189e-53,7.634203222012674e-126,0.0,0.0
263,MSCB35,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,0.0
264,MSCB36,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,0.0,1.0
265,MSCB37,S0004-CB01A-15_S4_A,4,0.0,0.0,0.0,1.0,1.914809184294389e-30
266,MSCB38,S0004-CB01A-15_S4_A,4,0.0,1.0,7.393016692691524e-65,4.491370077409709e-48,0.0
267,MSCB01,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,0.0
268,MSCB02,S0004-CB01A-15_S4_B,4,0.0,1.8729890022882689e-32,2.9774630682938553e-102,0.9999999999971154,2.884572094168221e-12
269,MSCB03,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
270,MSCB04,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,1.0,0.0
271,MSCB05,S0004-CB01A-15_S4_B,4,0.0,1.0,1.016631022272267e-108,0.0,0.0
272,MSCB06,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
273,MSCB07,S0004-CB01A-15_S4_B,4,0.0,1.0,1.0150155364631264e-126,0.0,0.0
274,MSCB08,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,0.0
275,MSCB09,S0004-CB01A-15_S4_B,4,4.0224353850307205e-119,2.5998676734040493e-68,1.6003206550041854e-44,1.0,0.0
276,MSCB10,S0004-CB01A-15_S4_B,4,1.0,6.612745934747921e-57,9.050457083949306e-133,0.0,0.0
277,MSCB11,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,0.0
278,MSCB12,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
279,MSCB13,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,1.0
280,MSCB14,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
281,MSCB15,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
282,MSCB16,S0004-CB01A-15_S4_B,4,1.0,0.0,0.0,0.0,0.0
