Serial,Sample,Loci,like_AA,like_AB
1490,SC-NOR01-1605_A,Am-AG-11,0.5,0.5
1491,SC-NOR01-1605_A,Am-CT-5,0.5,0.5
1492,SC-NOR01-1605_A,Am-ATC-2,0.5,0.5
1493,SC-NOR01-1605_A,Am-ATC-3,0.5,0.5
1494,SC-NOR01-1605_A,Am-CT-2,0.5,0.5
1495,SC-NOR01-1605_A,Am-AG-2B,0.5,0.5
1496,SC-NOR01-1605_B,Arm01,0.5,0.5
1497,SC-NOR01-1605_B,Arm02,0.5,0.5
1498,SC-NOR01-1605_B,Arm03,0.5,0.5
1499,SC-NOR01-1605_B,Arm04,0.5,0.5
1500,SC-NOR01-1605_B,Arm05,0.5,0.5
1501,SC-NOR01-1605_B,Arm06,0.5,0.5
1502,SC-NOR01-1605_B,Arm07,0.5,0.5
1503,SC-NOR01-1605_B,Arm08,0.5,0.5
1504,SC-NOR01-1605_B,Arm09,0.5,0.5
1505,SC-NOR01-1605_B,Arm10,0.5,0.5
1506,SC-NOR01-1605_B,Arm11,0.5,0.5
1507,SC-NOR01-1605_B,Armo01,0.5,0.5
1508,SC-NOR01-1605_B,Armo02,0.5,0.5
1509,SC-NOR01-1605_B,Armo03,0.5,0.5
1510,SC-NOR01-1605_B,Am-AG-1,0.5,0.5
1511,SC-NOR01-1605_B,Am-AG-10,0.5,0.5
1512,SC-NOR01-1605_B,Am-AG-4B,0.5,0.5
1513,SC-NOR01-1605_B,Am-AG-11,0.5,0.5
1514,SC-NOR01-1605_B,Am-CT-5,0.5,0.5
1515,SC-NOR01-1605_B,Am-ATC-2,0.5,0.5
1516,SC-NOR01-1605_B,Am-ATC-3,0.5,0.5
1517,SC-NOR01-1605_B,Am-CT-2,0.5,0.5
1518,SC-NOR01-1605_B,Am-AG-2B,0.5,0.5
1519,SC-NOR03-400_A,Arm01,0.5,0.5
1520,SC-NOR03-400_A,Arm02,0.5,0.5
1521,SC-NOR03-400_A,Arm03,0.5,0.5
1522,SC-NOR03-400_A,Arm04,0.5,0.5
1523,SC-NOR03-400_A,Arm05,0.5,0.5
1524,SC-NOR03-400_A,Arm06,0.5,0.5
1525,SC-NOR03-400_A,Arm07,0.5,0.5
1526,SC-NOR03-400_A,Arm08,0.5,0.5
1527,SC-NOR03-400_A,Arm09,0.5,0.5
1528,SC-NOR03-400_A,Arm10,0.5,0.5
1529,SC-NOR03-400_A,Arm11,0.5,0.5
1530,SC-NOR03-400_A,Armo01,0.5,0.5
1531,SC-NOR03-400_A,Armo02,0.5,0.5
1532,SC-NOR03-400_A,Armo03,0.5,0.5
1533,SC-NOR03-400_A,Am-AG-1,0.5,0.5
1534,SC-NOR03-400_A,Am-AG-10,0.5,0.5
1535,SC-NOR03-400_A,Am-AG-4B,0.5,0.5
1536,SC-NOR03-400_A,Am-AG-11,0.5,0.5
1537,SC-NOR03-400_A,Am-CT-5,0.5,0.5
1538,SC-NOR03-400_A,Am-ATC-2,0.5,0.5
1539,SC-NOR03-400_A,Am-ATC-3,0.5,0.5
1540,SC-NOR03-400_A,Am-CT-2,0.5,0.5
1541,SC-NOR03-400_A,Am-AG-2B,0.5,0.5
1542,SC-NOR03-400_B,Arm01,0.5,0.5
1543,SC-NOR03-400_B,Arm02,0.5,0.5
1544,SC-NOR03-400_B,Arm03,0.5,0.5
1545,SC-NOR03-400_B,Arm04,0.5,0.5
1546,SC-NOR03-400_B,Arm05,0.5,0.5
1547,SC-NOR03-400_B,Arm06,0.5,0.5
1548,SC-NOR03-400_B,Arm07,0.5,0.5
1549,SC-NOR03-400_B,Arm08,0.5,0.5
1550,SC-NOR03-400_B,Arm09,0.5,0.5
1551,SC-NOR03-400_B,Arm10,0.5,0.5
1552,SC-NOR03-400_B,Arm11,0.5,0.5
1553,SC-NOR03-400_B,Armo01,0.5,0.5
1554,SC-NOR03-400_B,Armo02,0.5,0.5
1555,SC-NOR03-400_B,Armo03,0.5,0.5
1556,SC-NOR03-400_B,Am-AG-1,0.5,0.5
1557,SC-NOR03-400_B,Am-AG-10,0.5,0.5
1558,SC-NOR03-400_B,Am-AG-4B,0.5,0.5
1559,SC-NOR03-400_B,Am-AG-11,0.5,0.5
1560,SC-NOR03-400_B,Am-CT-5,0.5,0.5
1561,SC-NOR03-400_B,Am-ATC-2,0.5,0.5
1562,SC-NOR03-400_B,Am-ATC-3,0.5,0.5
1563,SC-NOR03-400_B,Am-CT-2,0.5,0.5
1564,SC-NOR03-400_B,Am-AG-2B,0.5,0.5
1565,SC-NOR03-401_A,Arm01,0.5,0.5
1566,SC-NOR03-401_A,Arm02,0.5,0.5
1567,SC-NOR03-401_A,Arm03,0.5,0.5
1568,SC-NOR03-401_A,Arm04,0.5,0.5
1569,SC-NOR03-401_A,Arm05,0.5,0.5
1570,SC-NOR03-401_A,Arm06,0.5,0.5
1571,SC-NOR03-401_A,Arm07,0.5,0.5
1572,SC-NOR03-401_A,Arm08,0.5,0.5
1573,SC-NOR03-401_A,Arm09,0.5,0.5
1574,SC-NOR03-401_A,Arm10,0.5,0.5
1575,SC-NOR03-401_A,Arm11,0.5,0.5
1576,SC-NOR03-401_A,Armo01,0.5,0.5
1577,SC-NOR03-401_A,Armo02,0.5,0.5
1578,SC-NOR03-401_A,Armo03,0.5,0.5
1579,SC-NOR03-401_A,Am-AG-1,0.5,0.5
1580,SC-NOR03-401_A,Am-AG-10,0.5,0.5
1581,SC-NOR03-401_A,Am-AG-4B,0.5,0.5
1582,SC-NOR03-401_A,Am-AG-11,0.5,0.5
1583,SC-NOR03-401_A,Am-CT-5,0.5,0.5
1584,SC-NOR03-401_A,Am-ATC-2,0.5,0.5
1585,SC-NOR03-401_A,Am-ATC-3,0.5,0.5
1586,SC-NOR03-401_A,Am-CT-2,0.5,0.5
1587,SC-NOR03-401_A,Am-AG-2B,0.5,0.5
1588,SC-NOR03-401_B,Arm01,0.5,0.5
1589,SC-NOR03-401_B,Arm02,0.5,0.5
1590,SC-NOR03-401_B,Arm03,0.5,0.5
1591,SC-NOR03-401_B,Arm04,0.5,0.5
1592,SC-NOR03-401_B,Arm05,0.5,0.5
1593,SC-NOR03-401_B,Arm06,0.5,0.5
1594,SC-NOR03-401_B,Arm07,0.5,0.5
1595,SC-NOR03-401_B,Arm08,0.5,0.5
1596,SC-NOR03-401_B,Arm09,0.5,0.5
1597,SC-NOR03-401_B,Arm10,0.5,0.5
1598,SC-NOR03-401_B,Arm11,0.5,0.5
1599,SC-NOR03-401_B,Armo01,0.5,0.5
1600,SC-NOR03-401_B,Armo02,0.5,0.5
1601,SC-NOR03-401_B,Armo03,0.5,0.5
1602,SC-NOR03-401_B,Am-AG-1,0.5,0.5
1603,SC-NOR03-401_B,Am-AG-10,0.5,0.5
1604,SC-NOR03-401_B,Am-AG-4B,0.5,0.5
1605,SC-NOR03-401_B,Am-AG-11,0.5,0.5
1606,SC-NOR03-401_B,Am-CT-5,0.5,0.5
1607,SC-NOR03-401_B,Am-ATC-2,0.5,0.5
1608,SC-NOR03-401_B,Am-ATC-3,0.5,0.5
1609,SC-NOR03-401_B,Am-CT-2,0.5,0.5
1610,SC-NOR03-401_B,Am-AG-2B,0.5,0.5
1611,SC-ROM01-1796_A,Arm01,0.5,0.5
1612,SC-ROM01-1796_A,Arm02,0.5,0.5
1613,SC-ROM01-1796_A,Arm03,0.5,0.5
1614,SC-ROM01-1796_A,Arm04,0.5,0.5
1615,SC-ROM01-1796_A,Arm05,0.5,0.5
1616,SC-ROM01-1796_A,Arm06,0.5,0.5
1617,SC-ROM01-1796_A,Arm07,0.5,0.5
1618,SC-ROM01-1796_A,Arm08,0.5,0.5
1619,SC-ROM01-1796_A,Arm09,0.5,0.5
1620,SC-ROM01-1796_A,Arm10,0.5,0.5
1621,SC-ROM01-1796_A,Arm11,0.5,0.5
1622,SC-ROM01-1796_A,Armo01,0.5,0.5
1623,SC-ROM01-1796_A,Armo02,0.5,0.5
1624,SC-ROM01-1796_A,Armo03,0.5,0.5
1625,SC-ROM01-1796_A,Am-AG-1,0.5,0.5
1626,SC-ROM01-1796_A,Am-AG-10,0.5,0.5
1627,SC-ROM01-1796_A,Am-AG-4B,0.5,0.5
1628,SC-ROM01-1796_A,Am-AG-11,0.5,0.5
1629,SC-ROM01-1796_A,Am-CT-5,0.5,0.5
1630,SC-ROM01-1796_A,Am-ATC-2,0.5,0.5
1631,SC-ROM01-1796_A,Am-ATC-3,0.5,0.5
1632,SC-ROM01-1796_A,Am-CT-2,0.5,0.5
1633,SC-ROM01-1796_A,Am-AG-2B,0.5,0.5
1634,SC-ROM01-1796_B,Arm01,0.5,0.5
1635,SC-ROM01-1796_B,Arm02,0.5,0.5
1636,SC-ROM01-1796_B,Arm03,0.5,0.5
1637,SC-ROM01-1796_B,Arm04,0.5,0.5
1638,SC-ROM01-1796_B,Arm05,0.5,0.5
1639,SC-ROM01-1796_B,Arm06,0.5,0.5
1640,SC-ROM01-1796_B,Arm07,0.5,0.5
1641,SC-ROM01-1796_B,Arm08,0.5,0.5
1642,SC-ROM01-1796_B,Arm09,0.5,0.5
1643,SC-ROM01-1796_B,Arm10,0.5,0.5
1644,SC-ROM01-1796_B,Arm11,0.5,0.5
1645,SC-ROM01-1796_B,Armo01,0.5,0.5
1646,SC-ROM01-1796_B,Armo02,0.5,0.5
1647,SC-ROM01-1796_B,Armo03,0.5,0.5
1648,SC-ROM01-1796_B,Am-AG-1,0.5,0.5
1649,SC-ROM01-1796_B,Am-AG-10,0.5,0.5
1650,SC-ROM01-1796_B,Am-AG-4B,0.5,0.5
1651,SC-ROM01-1796_B,Am-AG-11,0.5,0.5
1652,SC-ROM01-1796_B,Am-CT-5,0.5,0.5
1653,SC-ROM01-1796_B,Am-ATC-2,0.5,0.5
1654,SC-ROM01-1796_B,Am-ATC-3,0.5,0.5
1655,SC-ROM01-1796_B,Am-CT-2,0.5,0.5
1656,SC-ROM01-1796_B,Am-AG-2B,0.5,0.5
1657,SC-ROM01-1798_A,Arm01,0.5,0.5
1658,SC-ROM01-1798_A,Arm02,0.5,0.5
1659,SC-ROM01-1798_A,Arm03,0.5,0.5
1660,SC-ROM01-1798_A,Arm04,0.5,0.5
1661,SC-ROM01-1798_A,Arm05,0.5,0.5
1662,SC-ROM01-1798_A,Arm06,0.5,0.5
1663,SC-ROM01-1798_A,Arm07,0.5,0.5
1664,SC-ROM01-1798_A,Arm08,0.5,0.5
1665,SC-ROM01-1798_A,Arm09,0.5,0.5
1666,SC-ROM01-1798_A,Arm10,0.5,0.5
1667,SC-ROM01-1798_A,Arm11,0.5,0.5
1668,SC-ROM01-1798_A,Armo01,0.5,0.5
1669,SC-ROM01-1798_A,Armo02,0.5,0.5
1670,SC-ROM01-1798_A,Armo03,0.5,0.5
1671,SC-ROM01-1798_A,Am-AG-1,0.5,0.5
1672,SC-ROM01-1798_A,Am-AG-10,0.5,0.5
1673,SC-ROM01-1798_A,Am-AG-4B,0.5,0.5
1674,SC-ROM01-1798_A,Am-AG-11,0.5,0.5
1675,SC-ROM01-1798_A,Am-CT-5,0.5,0.5
1676,SC-ROM01-1798_A,Am-ATC-2,0.5,0.5
1677,SC-ROM01-1798_A,Am-ATC-3,0.5,0.5
1678,SC-ROM01-1798_A,Am-CT-2,0.5,0.5
1679,SC-ROM01-1798_A,Am-AG-2B,0.5,0.5
1680,SC-ROM01-1798_B,Arm01,0.5,0.5
1681,SC-ROM01-1798_B,Arm02,0.5,0.5
1682,SC-ROM01-1798_B,Arm03,0.5,0.5
1683,SC-ROM01-1798_B,Arm04,0.5,0.5
1684,SC-ROM01-1798_B,Arm05,0.5,0.5
1685,SC-ROM01-1798_B,Arm06,0.5,0.5
1686,SC-ROM01-1798_B,Arm07,0.5,0.5
1687,SC-ROM01-1798_B,Arm08,0.5,0.5
1688,SC-ROM01-1798_B,Arm09,0.5,0.5
1689,SC-ROM01-1798_B,Arm10,0.5,0.5
1690,SC-ROM01-1798_B,Arm11,0.5,0.5
1691,SC-ROM01-1798_B,Armo01,0.5,0.5
1692,SC-ROM01-1798_B,Armo02,0.5,0.5
1693,SC-ROM01-1798_B,Armo03,0.5,0.5
1694,SC-ROM01-1798_B,Am-AG-1,0.5,0.5
1695,SC-ROM01-1798_B,Am-AG-10,0.5,0.5
1696,SC-ROM01-1798_B,Am-AG-4B,0.5,0.5
1697,SC-ROM01-1798_B,Am-AG-11,0.5,0.5
1698,SC-ROM01-1798_B,Am-CT-5,0.5,0.5
1699,SC-ROM01-1798_B,Am-ATC-2,0.5,0.5
1700,SC-ROM01-1798_B,Am-ATC-3,0.5,0.5
1701,SC-ROM01-1798_B,Am-CT-2,0.5,0.5
1702,SC-ROM01-1798_B,Am-AG-2B,0.5,0.5
1703,SC-SWE01-1422_A,Arm01,0.5,0.5
1704,SC-SWE01-1422_A,Arm02,0.5,0.5
1705,SC-SWE01-1422_A,Arm03,0.5,0.5
1706,SC-SWE01-1422_A,Arm04,0.5,0.5
1707,SC-SWE01-1422_A,Arm05,0.5,0.5
1708,SC-SWE01-1422_A,Arm06,0.5,0.5
1709,SC-SWE01-1422_A,Arm07,0.5,0.5
1710,SC-SWE01-1422_A,Arm08,0.5,0.5
1711,SC-SWE01-1422_A,Arm09,0.5,0.5
1712,SC-SWE01-1422_A,Arm10,0.5,0.5
1713,SC-SWE01-1422_A,Arm11,0.5,0.5
1714,SC-SWE01-1422_A,Armo01,0.5,0.5
1715,SC-SWE01-1422_A,Armo02,0.5,0.5
1716,SC-SWE01-1422_A,Armo03,0.5,0.5
1717,SC-SWE01-1422_A,Am-AG-1,0.5,0.5
1718,SC-SWE01-1422_A,Am-AG-10,0.5,0.5
1719,SC-SWE01-1422_A,Am-AG-4B,0.5,0.5
1720,SC-SWE01-1422_A,Am-AG-11,0.5,0.5
1721,SC-SWE01-1422_A,Am-CT-5,0.5,0.5
1722,SC-SWE01-1422_A,Am-ATC-2,0.5,0.5
1723,SC-SWE01-1422_A,Am-ATC-3,0.5,0.5
1724,SC-SWE01-1422_A,Am-CT-2,0.5,0.5
1725,SC-SWE01-1422_A,Am-AG-2B,0.5,0.5
1726,SC-SWE01-1422_B,Arm01,0.5,0.5
1727,SC-SWE01-1422_B,Arm02,0.5,0.5
1728,SC-SWE01-1422_B,Arm03,0.5,0.5
1729,SC-SWE01-1422_B,Arm04,0.5,0.5
1730,SC-SWE01-1422_B,Arm05,0.5,0.5
1731,SC-SWE01-1422_B,Arm06,0.5,0.5
1732,SC-SWE01-1422_B,Arm07,0.5,0.5
1733,SC-SWE01-1422_B,Arm08,0.5,0.5
1734,SC-SWE01-1422_B,Arm09,0.5,0.5
1735,SC-SWE01-1422_B,Arm10,0.5,0.5
1736,SC-SWE01-1422_B,Arm11,0.5,0.5
1737,SC-SWE01-1422_B,Armo01,0.5,0.5
1738,SC-SWE01-1422_B,Armo02,0.5,0.5
1739,SC-SWE01-1422_B,Armo03,0.5,0.5
1740,SC-SWE01-1422_B,Am-AG-1,0.5,0.5
1741,SC-SWE01-1422_B,Am-AG-10,0.5,0.5
1742,SC-SWE01-1422_B,Am-AG-4B,0.5,0.5
1743,SC-SWE01-1422_B,Am-AG-11,0.5,0.5
1744,SC-SWE01-1422_B,Am-CT-5,0.5,0.5
1745,SC-SWE01-1422_B,Am-ATC-2,0.5,0.5
1746,SC-SWE01-1422_B,Am-ATC-3,0.5,0.5
1747,SC-SWE01-1422_B,Am-CT-2,0.5,0.5
1748,SC-SWE01-1422_B,Am-AG-2B,0.5,0.5
1749,SC-SWE01-1423_A,Arm01,0.5,0.5
1750,SC-SWE01-1423_A,Arm02,0.5,0.5
1751,SC-SWE01-1423_A,Arm03,0.5,0.5
1752,SC-SWE01-1423_A,Arm04,0.5,0.5
1753,SC-SWE01-1423_A,Arm05,0.5,0.5
1754,SC-SWE01-1423_A,Arm06,0.5,0.5
1755,SC-SWE01-1423_A,Arm07,0.5,0.5
1756,SC-SWE01-1423_A,Arm08,0.5,0.5
1757,SC-SWE01-1423_A,Arm09,0.5,0.5
1758,SC-SWE01-1423_A,Arm10,0.5,0.5
1759,SC-SWE01-1423_A,Arm11,0.5,0.5
1760,SC-SWE01-1423_A,Armo01,0.5,0.5
1761,SC-SWE01-1423_A,Armo02,0.5,0.5
1762,SC-SWE01-1423_A,Armo03,0.5,0.5
1763,SC-SWE01-1423_A,Am-AG-1,0.5,0.5
1764,SC-SWE01-1423_A,Am-AG-10,0.5,0.5
1765,SC-SWE01-1423_A,Am-AG-4B,0.5,0.5
1766,SC-SWE01-1423_A,Am-AG-11,0.5,0.5
1767,SC-SWE01-1423_A,Am-CT-5,0.5,0.5
1768,SC-SWE01-1423_A,Am-ATC-2,0.5,0.5
1769,SC-SWE01-1423_A,Am-ATC-3,0.5,0.5
1770,SC-SWE01-1423_A,Am-CT-2,0.5,0.5
1771,SC-SWE01-1423_A,Am-AG-2B,0.5,0.5
1772,SC-SWE01-1423_B,Arm01,0.5,0.5
1773,SC-SWE01-1423_B,Arm02,0.5,0.5
1774,SC-SWE01-1423_B,Arm03,0.5,0.5
1775,SC-SWE01-1423_B,Arm04,0.5,0.5
1776,SC-SWE01-1423_B,Arm05,0.5,0.5
1777,SC-SWE01-1423_B,Arm06,0.5,0.5
1778,SC-SWE01-1423_B,Arm07,0.5,0.5
1779,SC-SWE01-1423_B,Arm08,0.5,0.5
1780,SC-SWE01-1423_B,Arm09,0.5,0.5
1781,SC-SWE01-1423_B,Arm10,0.5,0.5
1782,SC-SWE01-1423_B,Arm11,0.5,0.5
1783,SC-SWE01-1423_B,Armo01,0.5,0.5
1784,SC-SWE01-1423_B,Armo02,0.5,0.5
1785,SC-SWE01-1423_B,Armo03,0.5,0.5
1786,SC-SWE01-1423_B,Am-AG-1,0.5,0.5
1787,SC-SWE01-1423_B,Am-AG-10,0.5,0.5
1788,SC-SWE01-1423_B,Am-AG-4B,0.5,0.5
1789,SC-SWE01-1423_B,Am-AG-11,0.5,0.5
1790,SC-SWE01-1423_B,Am-CT-5,0.5,0.5
1791,SC-SWE01-1423_B,Am-ATC-2,0.5,0.5
1792,SC-SWE01-1423_B,Am-ATC-3,0.5,0.5
1793,SC-SWE01-1423_B,Am-CT-2,0.5,0.5
1794,SC-SWE01-1423_B,Am-AG-2B,0.5,0.5
1795,SC-SWE01-1426_A,Arm01,0.5,0.5
1796,SC-SWE01-1426_A,Arm02,0.5,0.5
1797,SC-SWE01-1426_A,Arm03,0.5,0.5
1798,SC-SWE01-1426_A,Arm04,0.5,0.5
1799,SC-SWE01-1426_A,Arm05,0.5,0.5
1800,SC-SWE01-1426_A,Arm06,0.5,0.5
1801,SC-SWE01-1426_A,Arm07,0.5,0.5
1802,SC-SWE01-1426_A,Arm08,0.5,0.5
1803,SC-SWE01-1426_A,Arm09,0.5,0.5
1804,SC-SWE01-1426_A,Arm10,0.5,0.5
1805,SC-SWE01-1426_A,Arm11,0.5,0.5
1806,SC-SWE01-1426_A,Armo01,0.5,0.5
1807,SC-SWE01-1426_A,Armo02,0.5,0.5
1808,SC-SWE01-1426_A,Armo03,0.5,0.5
1809,SC-SWE01-1426_A,Am-AG-1,0.5,0.5
1810,SC-SWE01-1426_A,Am-AG-10,0.5,0.5
1811,SC-SWE01-1426_A,Am-AG-4B,0.5,0.5
1812,SC-SWE01-1426_A,Am-AG-11,0.5,0.5
1813,SC-SWE01-1426_A,Am-CT-5,0.5,0.5
1814,SC-SWE01-1426_A,Am-ATC-2,0.5,0.5
1815,SC-SWE01-1426_A,Am-ATC-3,0.5,0.5
1816,SC-SWE01-1426_A,Am-CT-2,0.5,0.5
1817,SC-SWE01-1426_A,Am-AG-2B,0.5,0.5
1818,SC-SWE01-1426_B,Arm01,0.5,0.5
1819,SC-SWE01-1426_B,Arm02,0.5,0.5
1820,SC-SWE01-1426_B,Arm03,0.5,0.5
1821,SC-SWE01-1426_B,Arm04,0.5,0.5
1822,SC-SWE01-1426_B,Arm05,0.5,0.5
1823,SC-SWE01-1426_B,Arm06,0.5,0.5
1824,SC-SWE01-1426_B,Arm07,0.5,0.5
1825,SC-SWE01-1426_B,Arm08,0.5,0.5
1826,SC-SWE01-1426_B,Arm09,0.5,0.5
1827,SC-SWE01-1426_B,Arm10,0.5,0.5
1828,SC-SWE01-1426_B,Arm11,0.5,0.5
1829,SC-SWE01-1426_B,Armo01,0.5,0.5
1830,SC-SWE01-1426_B,Armo02,0.5,0.5
1831,SC-SWE01-1426_B,Armo03,0.5,0.5
1832,SC-SWE01-1426_B,Am-AG-1,0.5,0.5
1833,SC-SWE01-1426_B,Am-AG-10,0.5,0.5
1834,SC-SWE01-1426_B,Am-AG-4B,0.5,0.5
1835,SC-SWE01-1426_B,Am-AG-11,0.5,0.5
1836,SC-SWE01-1426_B,Am-CT-5,0.5,0.5
1837,SC-SWE01-1426_B,Am-ATC-2,0.5,0.5
1838,SC-SWE01-1426_B,Am-ATC-3,0.5,0.5
1839,SC-SWE01-1426_B,Am-CT-2,0.5,0.5
1840,SC-SWE01-1426_B,Am-AG-2B,0.5,0.5
1841,SD-AM09-02_A,Arm01,0.5,0.5
1842,SD-AM09-02_A,Arm02,0.5,0.5
1843,SD-AM09-02_A,Arm03,0.5,0.5
1844,SD-AM09-02_A,Arm04,0.5,0.5
1845,SD-AM09-02_A,Arm05,0.5,0.5
1846,SD-AM09-02_A,Arm06,0.5,0.5
1847,SD-AM09-02_A,Arm07,0.5,0.5
1848,SD-AM09-02_A,Arm08,0.5,0.5
1849,SD-AM09-02_A,Arm09,0.5,0.5
1850,SD-AM09-02_A,Arm10,0.5,0.5
1851,SD-AM09-02_A,Arm11,0.5,0.5
1852,SD-AM09-02_A,Armo01,0.5,0.5
1853,SD-AM09-02_A,Armo02,0.5,0.5
1854,SD-AM09-02_A,Armo03,0.5,0.5
1855,SD-AM09-02_A,Am-AG-1,0.5,0.5
1856,SD-AM09-02_A,Am-AG-10,0.5,0.5
1857,SD-AM09-02_A,Am-AG-4B,0.5,0.5
1858,SD-AM09-02_A,Am-AG-11,0.5,0.5
1859,SD-AM09-02_A,Am-CT-5,0.5,0.5
1860,SD-AM09-02_A,Am-ATC-2,0.5,0.5
1861,SD-AM09-02_A,Am-ATC-3,0.5,0.5
1862,SD-AM09-02_A,Am-CT-2,0.5,0.5
1863,SD-AM09-02_A,Am-AG-2B,0.5,0.5
1864,SD-AM09-02_B,Arm01,0.5,0.5
1865,SD-AM09-02_B,Arm02,0.5,0.5
1866,SD-AM09-02_B,Arm03,0.5,0.5
1867,SD-AM09-02_B,Arm04,0.5,0.5
1868,SD-AM09-02_B,Arm05,0.5,0.5
1869,SD-AM09-02_B,Arm06,0.5,0.5
1870,SD-AM09-02_B,Arm07,0.5,0.5
1871,SD-AM09-02_B,Arm08,0.5,0.5
1872,SD-AM09-02_B,Arm09,0.5,0.5
1873,SD-AM09-02_B,Arm10,0.5,0.5
1874,SD-AM09-02_B,Arm11,0.5,0.5
1875,SD-AM09-02_B,Armo01,0.5,0.5
1876,SD-AM09-02_B,Armo02,0.5,0.5
1877,SD-AM09-02_B,Armo03,0.5,0.5
1878,SD-AM09-02_B,Am-AG-1,0.5,0.5
1879,SD-AM09-02_B,Am-AG-10,0.5,0.5
1880,SD-AM09-02_B,Am-AG-4B,0.5,0.5
1881,SD-AM09-02_B,Am-AG-11,0.5,0.5
1882,SD-AM09-02_B,Am-CT-5,0.5,0.5
1883,SD-AM09-02_B,Am-ATC-2,0.5,0.5
1884,SD-AM09-02_B,Am-ATC-3,0.5,0.5
1885,SD-AM09-02_B,Am-CT-2,0.5,0.5
1886,SD-AM09-02_B,Am-AG-2B,0.5,0.5
1887,SD-AM09-04_A,Arm01,0.5,0.5
1888,SD-AM09-04_A,Arm02,0.5,0.5
1889,SD-AM09-04_A,Arm03,0.5,0.5
1890,SD-AM09-04_A,Arm04,0.5,0.5
1891,SD-AM09-04_A,Arm05,0.5,0.5
1892,SD-AM09-04_A,Arm06,0.5,0.5
1893,SD-AM09-04_A,Arm07,0.5,0.5
1894,SD-AM09-04_A,Arm08,0.5,0.5
1895,SD-AM09-04_A,Arm09,0.5,0.5
1896,SD-AM09-04_A,Arm10,0.5,0.5
1897,SD-AM09-04_A,Arm11,0.5,0.5
1898,SD-AM09-04_A,Armo01,0.5,0.5
1899,SD-AM09-04_A,Armo02,0.5,0.5
1900,SD-AM09-04_A,Armo03,0.5,0.5
1901,SD-AM09-04_A,Am-AG-1,0.5,0.5
1902,SD-AM09-04_A,Am-AG-10,0.5,0.5
1903,SD-AM09-04_A,Am-AG-4B,0.5,0.5
1904,SD-AM09-04_A,Am-AG-11,0.5,0.5
1905,SD-AM09-04_A,Am-CT-5,0.5,0.5
1906,SD-AM09-04_A,Am-ATC-2,0.5,0.5
1907,SD-AM09-04_A,Am-ATC-3,0.5,0.5
1908,SD-AM09-04_A,Am-CT-2,0.5,0.5
1909,SD-AM09-04_A,Am-AG-2B,0.5,0.5
1910,SD-AM09-04_B,Arm01,0.5,0.5
1911,SD-AM09-04_B,Arm02,0.5,0.5
1912,SD-AM09-04_B,Arm03,0.5,0.5
1913,SD-AM09-04_B,Arm04,0.5,0.5
1914,SD-AM09-04_B,Arm05,0.5,0.5
1915,SD-AM09-04_B,Arm06,0.5,0.5
1916,SD-AM09-04_B,Arm07,0.5,0.5
1917,SD-AM09-04_B,Arm08,0.5,0.5
1918,SD-AM09-04_B,Arm09,0.5,0.5
1919,SD-AM09-04_B,Arm10,0.5,0.5
1920,SD-AM09-04_B,Arm11,0.5,0.5
1921,SD-AM09-04_B,Armo01,0.5,0.5
1922,SD-AM09-04_B,Armo02,0.5,0.5
1923,SD-AM09-04_B,Armo03,0.5,0.5
1924,SD-AM09-04_B,Am-AG-1,0.5,0.5
1925,SD-AM09-04_B,Am-AG-10,0.5,0.5
1926,SD-AM09-04_B,Am-AG-4B,0.5,0.5
1927,SD-AM09-04_B,Am-AG-11,0.5,0.5
1928,SD-AM09-04_B,Am-CT-5,0.5,0.5
1929,SD-AM09-04_B,Am-ATC-2,0.5,0.5
1930,SD-AM09-04_B,Am-ATC-3,0.5,0.5
1931,SD-AM09-04_B,Am-CT-2,0.5,0.5
1932,SD-AM09-04_B,Am-AG-2B,0.5,0.5
1933,SD-AM10-01_A,Arm01,0.5,0.5
1934,SD-AM10-01_A,Arm02,0.5,0.5
1935,SD-AM10-01_A,Arm03,0.5,0.5
1936,SD-AM10-01_A,Arm04,0.5,0.5
1937,SD-AM10-01_A,Arm05,0.5,0.5
1938,SD-AM10-01_A,Arm06,0.5,0.5
1939,SD-AM10-01_A,Arm07,0.5,0.5
1940,SD-AM10-01_A,Arm08,0.5,0.5
1941,SD-AM10-01_A,Arm09,0.5,0.5
1942,SD-AM10-01_A,Arm10,0.5,0.5
1943,SD-AM10-01_A,Arm11,0.5,0.5
1944,SD-AM10-01_A,Armo01,0.5,0.5
1945,SD-AM10-01_A,Armo02,0.5,0.5
1946,SD-AM10-01_A,Armo03,0.5,0.5
1947,SD-AM10-01_A,Am-AG-1,0.5,0.5
1948,SD-AM10-01_A,Am-AG-10,0.5,0.5
1949,SD-AM10-01_A,Am-AG-4B,0.5,0.5
1950,SD-AM10-01_A,Am-AG-11,0.5,0.5
1951,SD-AM10-01_A,Am-CT-5,0.5,0.5
1952,SD-AM10-01_A,Am-ATC-2,0.5,0.5
1953,SD-AM10-01_A,Am-ATC-3,0.5,0.5
1954,SD-AM10-01_A,Am-CT-2,0.5,0.5
1955,SD-AM10-01_A,Am-AG-2B,0.5,0.5
1956,SD-AM10-01_B,Arm01,0.5,0.5
1957,SD-AM10-01_B,Arm02,0.5,0.5
1958,SD-AM10-01_B,Arm03,0.5,0.5
1959,SD-AM10-01_B,Arm04,0.5,0.5
1960,SD-AM10-01_B,Arm05,0.5,0.5
