Serial,Sample,Loci,like_AA,like_AB
1018,SC-ITA05-549_A,Arm06,0.0,0.0
1019,SC-ITA05-549_A,Arm07,0.0,0.0
1020,SC-ITA05-549_A,Arm08,0.0,0.0
1021,SC-ITA05-549_A,Arm09,0.0,0.0
1022,SC-ITA05-549_A,Arm10,0.0,0.0
1023,SC-ITA05-549_A,Arm11,0.0,0.0
1024,SC-ITA05-549_A,Armo01,0.0,0.0
1025,SC-ITA05-549_A,Armo02,1.0,0.0
1026,SC-ITA05-549_A,Armo03,0.0,0.0
1027,SC-ITA05-549_A,Am-AG-1,1.0,0.0
1028,SC-ITA05-549_A,Am-AG-10,1.0,0.0
1029,SC-ITA05-549_A,Am-AG-4B,0.0,0.0
1030,SC-ITA05-549_A,Am-AG-11,1.0,0.0
1031,SC-ITA05-549_A,Am-CT-5,0.0,0.0
1032,SC-ITA05-549_A,Am-ATC-2,0.0,0.0
1033,SC-ITA05-549_A,Am-ATC-3,1.0,0.0
1034,SC-ITA05-549_A,Am-CT-2,1.0,0.0
1035,SC-ITA05-549_A,Am-AG-2B,0.0,0.0
1036,SC-ITA05-549_B,Arm01,0.0,0.0
1037,SC-ITA05-549_B,Arm02,1.0,0.0
1038,SC-ITA05-549_B,Arm03,0.0,0.0
1039,SC-ITA05-549_B,Arm04,0.0,0.0
1040,SC-ITA05-549_B,Arm05,1.0,0.0
1041,SC-ITA05-549_B,Arm06,0.0,0.0
1042,SC-ITA05-549_B,Arm07,0.0,0.0
1043,SC-ITA05-549_B,Arm08,0.0,0.0
1044,SC-ITA05-549_B,Arm09,1.0,0.0
1045,SC-ITA05-549_B,Arm10,0.0,0.0
1046,SC-ITA05-549_B,Arm11,0.0,0.0
1047,SC-ITA05-549_B,Armo01,0.0,0.0
1048,SC-ITA05-549_B,Armo02,1.0,0.0
1049,SC-ITA05-549_B,Armo03,0.0,0.0
1050,SC-ITA05-549_B,Am-AG-1,1.0,0.0
1051,SC-ITA05-549_B,Am-AG-10,1.0,0.0
1052,SC-ITA05-549_B,Am-AG-4B,0.0,0.0
1053,SC-ITA05-549_B,Am-AG-11,1.0,0.0
1054,SC-ITA05-549_B,Am-CT-5,0.0,0.0
1055,SC-ITA05-549_B,Am-ATC-2,0.0,0.0
1056,SC-ITA05-549_B,Am-ATC-3,1.0,0.0
1057,SC-ITA05-549_B,Am-CT-2,1.0,0.0
1058,SC-ITA05-549_B,Am-AG-2B,0.0,0.0
1059,SC-ITA08-800_A,Arm01,0.0,0.0
1060,SC-ITA08-800_A,Arm02,0.0,0.0
1061,SC-ITA08-800_A,Arm03,1.0,0.0
1062,SC-ITA08-800_A,Arm04,0.0,0.0
1063,SC-ITA08-800_A,Arm05,0.0,0.0
1064,SC-ITA08-800_A,Arm06,0.0,0.0
1065,SC-ITA08-800_A,Arm07,0.0,0.0
1066,SC-ITA08-800_A,Arm08,0.0,0.0
1067,SC-ITA08-800_A,Arm09,0.0,0.0
1068,SC-ITA08-800_A,Arm10,0.0,0.0
1069,SC-ITA08-800_A,Arm11,0.0,0.0
1070,SC-ITA08-800_A,Armo01,1.0,0.0
1071,SC-ITA08-800_A,Armo02,0.0,0.0
1072,SC-ITA08-800_A,Armo03,1.0,0.0
1073,SC-ITA08-800_A,Am-AG-1,0.0,0.0
1074,SC-ITA08-800_A,Am-AG-10,0.0,0.0
1075,SC-ITA08-800_A,Am-AG-4B,0.0,0.0
1076,SC-ITA08-800_A,Am-AG-11,0.0,0.0
1077,SC-ITA08-800_A,Am-CT-5,0.0,0.0
1078,SC-ITA08-800_A,Am-ATC-2,1.0,0.0
1079,SC-ITA08-800_A,Am-ATC-3,0.0,0.0
1080,SC-ITA08-800_A,Am-CT-2,0.0,0.0
1081,SC-ITA08-800_A,Am-AG-2B,1.0,0.0
1082,SC-ITA08-800_B,Arm01,0.0,0.0
1083,SC-ITA08-800_B,Arm02,0.0,0.0
1084,SC-ITA08-800_B,Arm03,1.0,0.0
1085,SC-ITA08-800_B,Arm04,0.0,0.0
1086,SC-ITA08-800_B,Arm05,0.0,0.0
1087,SC-ITA08-800_B,Arm06,0.0,0.0
1088,SC-ITA08-800_B,Arm07,0.0,0.0
1089,SC-ITA08-800_B,Arm08,0.0,0.0
1090,SC-ITA08-800_B,Arm09,0.0,0.0
1091,SC-ITA08-800_B,Arm10,1.0,0.0
1092,SC-ITA08-800_B,Arm11,0.0,0.0
1093,SC-ITA08-800_B,Armo01,1.0,0.0
1094,SC-ITA08-800_B,Armo02,0.0,0.0
1095,SC-ITA08-800_B,Armo03,1.0,0.0
1096,SC-ITA08-800_B,Am-AG-1,0.0,0.0
1097,SC-ITA08-800_B,Am-AG-10,0.0,0.0
1098,SC-ITA08-800_B,Am-AG-4B,0.0,0.0
1099,SC-ITA08-800_B,Am-AG-11,1.0,0.0
1100,SC-ITA08-800_B,Am-CT-5,0.0,0.0
1101,SC-ITA08-800_B,Am-ATC-2,1.0,0.0
1102,SC-ITA08-800_B,Am-ATC-3,0.0,0.0
1103,SC-ITA08-800_B,Am-CT-2,0.0,0.0
1104,SC-ITA08-800_B,Am-AG-2B,1.0,0.0
1105,SC-ITA08-802_A,Arm01,0.0,0.0
1106,SC-ITA08-802_A,Arm02,1.0,0.0
1107,SC-ITA08-802_A,Arm03,0.0,0.0
1108,SC-ITA08-802_A,Arm04,1.0,0.0
1109,SC-ITA08-802_A,Arm05,0.0,0.0
1110,SC-ITA08-802_A,Arm06,0.0,0.0
1111,SC-ITA08-802_A,Arm07,0.0,0.0
1112,SC-ITA08-802_A,Arm08,0.0,0.0
1113,SC-ITA08-802_A,Arm09,0.0,0.0
1114,SC-ITA08-802_A,Arm10,1.0,0.0
1115,SC-ITA08-802_A,Arm11,0.0,0.0
1116,SC-ITA08-802_A,Armo01,0.0,0.0
1117,SC-ITA08-802_A,Armo02,0.0,0.0
1118,SC-ITA08-802_A,Armo03,0.0,0.0
1119,SC-ITA08-802_A,Am-AG-1,0.0,0.0
1120,SC-ITA08-802_A,Am-AG-10,1.0,0.0
1121,SC-ITA08-802_A,Am-AG-4B,0.0,0.0
1122,SC-ITA08-802_A,Am-AG-11,1.0,0.0
1123,SC-ITA08-802_A,Am-CT-5,0.0,0.0
1124,SC-ITA08-802_A,Am-ATC-2,0.0,0.0
1125,SC-ITA08-802_A,Am-ATC-3,0.0,0.0
1126,SC-ITA08-802_A,Am-CT-2,0.0,0.0
1127,SC-ITA08-802_A,Am-AG-2B,0.0,0.0
1128,SC-ITA08-802_B,Arm01,0.0,0.0
1129,SC-ITA08-802_B,Arm02,1.0,0.0
1130,SC-ITA08-802_B,Arm03,0.0,0.0
1131,SC-ITA08-802_B,Arm04,0.0,0.0
1132,SC-ITA08-802_B,Arm05,0.0,0.0
1133,SC-ITA08-802_B,Arm06,0.0,0.0
1134,SC-ITA08-802_B,Arm07,0.0,0.0
1135,SC-ITA08-802_B,Arm08,0.0,0.0
1136,SC-ITA08-802_B,Arm09,0.0,0.0
1137,SC-ITA08-802_B,Arm10,1.0,0.0
1138,SC-ITA08-802_B,Arm11,0.0,0.0
1139,SC-ITA08-802_B,Armo01,0.0,0.0
1140,SC-ITA08-802_B,Armo02,0.0,0.0
1141,SC-ITA08-802_B,Armo03,0.0,0.0
1142,SC-ITA08-802_B,Am-AG-1,0.0,0.0
1143,SC-ITA08-802_B,Am-AG-10,1.0,0.0
1144,SC-ITA08-802_B,Am-AG-4B,0.0,0.0
1145,SC-ITA08-802_B,Am-AG-11,1.0,0.0
1146,SC-ITA08-802_B,Am-CT-5,0.0,0.0
1147,SC-ITA08-802_B,Am-ATC-2,0.0,0.0
1148,SC-ITA08-802_B,Am-ATC-3,0.0,0.0
1149,SC-ITA08-802_B,Am-CT-2,0.0,0.0
1150,SC-ITA08-802_B,Am-AG-2B,0.0,0.0
1151,SC-ITA08-813_A,Arm01,0.0,0.0
1152,SC-ITA08-813_A,Arm02,1.0,0.0
1153,SC-ITA08-813_A,Arm03,0.0,0.0
1154,SC-ITA08-813_A,Arm04,0.0,0.0
1155,SC-ITA08-813_A,Arm05,0.0,0.0
1156,SC-ITA08-813_A,Arm06,0.0,0.0
1157,SC-ITA08-813_A,Arm07,0.0,0.0
1158,SC-ITA08-813_A,Arm08,0.0,0.0
1159,SC-ITA08-813_A,Arm09,0.0,0.0
1160,SC-ITA08-813_A,Arm10,0.0,0.0
1161,SC-ITA08-813_A,Arm11,0.0,0.0
1162,SC-ITA08-813_A,Armo01,0.0,0.0
1163,SC-ITA08-813_A,Armo02,0.0,0.0
1164,SC-ITA08-813_A,Armo03,0.0,0.0
1165,SC-ITA08-813_A,Am-AG-1,0.0,0.0
1166,SC-ITA08-813_A,Am-AG-10,0.0,0.0
1167,SC-ITA08-813_A,Am-AG-4B,0.0,0.0
1168,SC-ITA08-813_A,Am-AG-11,0.0,0.0
1169,SC-ITA08-813_A,Am-CT-5,1.0,0.0
1170,SC-ITA08-813_A,Am-ATC-2,0.0,0.0
1171,SC-ITA08-813_A,Am-ATC-3,1.0,0.0
1172,SC-ITA08-813_A,Am-CT-2,1.0,0.0
1173,SC-ITA08-813_A,Am-AG-2B,0.0,0.0
1174,SC-ITA08-813_B,Arm01,0.0,0.0
1175,SC-ITA08-813_B,Arm02,1.0,0.0
1176,SC-ITA08-813_B,Arm03,0.0,0.0
1177,SC-ITA08-813_B,Arm04,0.0,0.0
1178,SC-ITA08-813_B,Arm05,0.0,0.0
1179,SC-ITA08-813_B,Arm06,0.0,0.0
1180,SC-ITA08-813_B,Arm07,0.0,0.0
1181,SC-ITA08-813_B,Arm08,0.0,0.0
1182,SC-ITA08-813_B,Arm09,0.0,0.0
1183,SC-ITA08-813_B,Arm10,0.0,0.0
1184,SC-ITA08-813_B,Arm11,0.0,0.0
1185,SC-ITA08-813_B,Armo01,0.0,0.0
1186,SC-ITA08-813_B,Armo02,0.0,0.0
1187,SC-ITA08-813_B,Armo03,0.0,0.0
1188,SC-ITA08-813_B,Am-AG-1,0.0,0.0
1189,SC-ITA08-813_B,Am-AG-10,0.0,0.0
1190,SC-ITA08-813_B,Am-AG-4B,0.0,0.0
1191,SC-ITA08-813_B,Am-AG-11,1.0,0.0
1192,SC-ITA08-813_B,Am-CT-5,1.0,0.0
1193,SC-ITA08-813_B,Am-ATC-2,0.0,0.0
1194,SC-ITA08-813_B,Am-ATC-3,1.0,0.0
1195,SC-ITA08-813_B,Am-CT-2,0.0,0.0
1196,SC-ITA08-813_B,Am-AG-2B,0.0,0.0
1197,SC-ITA08-816_A,Arm01,0.0,0.0
1198,SC-ITA08-816_A,Arm02,0.0,0.0
1199,SC-ITA08-816_A,Arm03,0.0,0.0
1200,SC-ITA08-816_A,Arm04,1.0,0.0
1201,SC-ITA08-816_A,Arm05,0.0,0.0
1202,SC-ITA08-816_A,Arm06,0.0,0.0
1203,SC-ITA08-816_A,Arm07,0.0,0.0
1204,SC-ITA08-816_A,Arm08,1.0,0.0
1205,SC-ITA08-816_A,Arm09,1.0,0.0
1206,SC-ITA08-816_A,Arm10,0.0,0.0
1207,SC-ITA08-816_A,Arm11,1.0,0.0
1208,SC-ITA08-816_A,Armo01,0.0,0.0
1209,SC-ITA08-816_A,Armo02,0.0,0.0
1210,SC-ITA08-816_A,Armo03,1.0,0.0
1211,SC-ITA08-816_A,Am-AG-1,1.0,0.0
1212,SC-ITA08-816_A,Am-AG-10,1.0,0.0
1213,SC-ITA08-816_A,Am-AG-4B,1.0,0.0
1214,SC-ITA08-816_A,Am-AG-11,1.0,0.0
1215,SC-ITA08-816_A,Am-CT-5,1.0,0.0
1216,SC-ITA08-816_A,Am-ATC-2,0.0,0.0
1217,SC-ITA08-816_A,Am-ATC-3,0.0,0.0
1218,SC-ITA08-816_A,Am-CT-2,1.0,0.0
1219,SC-ITA08-816_A,Am-AG-2B,1.0,0.0
1220,SC-ITA08-816_B,Arm01,0.0,0.0
1221,SC-ITA08-816_B,Arm02,0.0,0.0
1222,SC-ITA08-816_B,Arm03,0.0,0.0
1223,SC-ITA08-816_B,Arm04,1.0,0.0
1224,SC-ITA08-816_B,Arm05,0.0,0.0
1225,SC-ITA08-816_B,Arm06,0.0,0.0
1226,SC-ITA08-816_B,Arm07,0.0,0.0
1227,SC-ITA08-816_B,Arm08,1.0,0.0
1228,SC-ITA08-816_B,Arm09,0.0,0.0
1229,SC-ITA08-816_B,Arm10,0.0,0.0
1230,SC-ITA08-816_B,Arm11,1.0,0.0
1231,SC-ITA08-816_B,Armo01,0.0,0.0
1232,SC-ITA08-816_B,Armo02,0.0,0.0
1233,SC-ITA08-816_B,Armo03,1.0,0.0
1234,SC-ITA08-816_B,Am-AG-1,1.0,0.0
1235,SC-ITA08-816_B,Am-AG-10,1.0,0.0
1236,SC-ITA08-816_B,Am-AG-4B,1.0,0.0
1237,SC-ITA08-816_B,Am-AG-11,1.0,0.0
1238,SC-ITA08-816_B,Am-CT-5,1.0,0.0
1239,SC-ITA08-816_B,Am-ATC-2,0.0,0.0
1240,SC-ITA08-816_B,Am-ATC-3,0.0,0.0
1241,SC-ITA08-816_B,Am-CT-2,1.0,0.0
1242,SC-ITA08-816_B,Am-AG-2B,0.0,0.0
1243,SC-LIT02-1306_A,Arm01,0.0,0.0
1244,SC-LIT02-1306_A,Arm02,0.0,0.0
1245,SC-LIT02-1306_A,Arm03,0.0,0.0
1246,SC-LIT02-1306_A,Arm04,0.0,0.0
1247,SC-LIT02-1306_A,Arm05,1.0,0.0
1248,SC-LIT02-1306_A,Arm06,0.0,0.0
1249,SC-LIT02-1306_A,Arm07,0.0,0.0
1250,SC-LIT02-1306_A,Arm08,1.0,0.0
1251,SC-LIT02-1306_A,Arm09,0.0,0.0
1252,SC-LIT02-1306_A,Arm10,1.0,0.0
1253,SC-LIT02-1306_A,Arm11,0.0,0.0
1254,SC-LIT02-1306_A,Armo01,1.0,0.0
1255,SC-LIT02-1306_A,Armo02,0.0,0.0
1256,SC-LIT02-1306_A,Armo03,1.0,0.0
1257,SC-LIT02-1306_A,Am-AG-1,1.0,0.0
1258,SC-LIT02-1306_A,Am-AG-10,0.0,0.0
1259,SC-LIT02-1306_A,Am-AG-4B,0.0,0.0
1260,SC-LIT02-1306_A,Am-AG-11,0.0,0.0
1261,SC-LIT02-1306_A,Am-CT-5,1.0,0.0
1262,SC-LIT02-1306_A,Am-ATC-2,1.0,0.0
1263,SC-LIT02-1306_A,Am-ATC-3,0.0,0.0
1264,SC-LIT02-1306_A,Am-CT-2,0.0,0.0
1265,SC-LIT02-1306_A,Am-AG-2B,0.0,0.0
1266,SC-LIT02-1306_B,Arm01,0.0,0.0
1267,SC-LIT02-1306_B,Arm02,0.0,0.0
1268,SC-LIT02-1306_B,Arm03,0.0,0.0
1269,SC-LIT02-1306_B,Arm04,0.0,0.0
1270,SC-LIT02-1306_B,Arm05,1.0,0.0
1271,SC-LIT02-1306_B,Arm06,0.0,0.0
1272,SC-LIT02-1306_B,Arm07,0.0,0.0
1273,SC-LIT02-1306_B,Arm08,1.0,0.0
1274,SC-LIT02-1306_B,Arm09,0.0,0.0
1275,SC-LIT02-1306_B,Arm10,1.0,0.0
1276,SC-LIT02-1306_B,Arm11,0.0,0.0
1277,SC-LIT02-1306_B,Armo01,1.0,0.0
1278,SC-LIT02-1306_B,Armo02,0.0,0.0
1279,SC-LIT02-1306_B,Armo03,1.0,0.0
1280,SC-LIT02-1306_B,Am-AG-1,1.0,0.0
1281,SC-LIT02-1306_B,Am-AG-10,1.0,0.0
1282,SC-LIT02-1306_B,Am-AG-4B,0.0,0.0
1283,SC-LIT02-1306_B,Am-AG-11,0.0,0.0
1284,SC-LIT02-1306_B,Am-CT-5,1.0,0.0
1285,SC-LIT02-1306_B,Am-ATC-2,1.0,0.0
1286,SC-LIT02-1306_B,Am-ATC-3,0.0,0.0
1287,SC-LIT02-1306_B,Am-CT-2,1.0,0.0
1288,SC-LIT02-1306_B,Am-AG-2B,0.0,0.0
1289,SC-NET01-1077_A,Arm01,0.0,0.0
1290,SC-NET01-1077_A,Arm02,0.0,0.0
1291,SC-NET01-1077_A,Arm03,0.0,0.0
1292,SC-NET01-1077_A,Arm04,0.0,0.0
1293,SC-NET01-1077_A,Arm05,0.0,0.0
1294,SC-NET01-1077_A,Arm06,0.0,0.0
1295,SC-NET01-1077_A,Arm07,0.0,0.0
1296,SC-NET01-1077_A,Arm08,0.0,0.0
1297,SC-NET01-1077_A,Arm09,0.0,0.0
1298,SC-NET01-1077_A,Arm10,1.0,0.0
1299,SC-NET01-1077_A,Arm11,1.0,0.0
1300,SC-NET01-1077_A,Armo01,0.0,0.0
1301,SC-NET01-1077_A,Armo02,0.0,0.0
1302,SC-NET01-1077_A,Armo03,0.0,0.0
1303,SC-NET01-1077_A,Am-AG-1,1.0,0.0
1304,SC-NET01-1077_A,Am-AG-10,1.0,0.0
1305,SC-NET01-1077_A,Am-AG-4B,0.0,0.0
1306,SC-NET01-1077_A,Am-AG-11,0.0,0.0
1307,SC-NET01-1077_A,Am-CT-5,1.0,0.0
1308,SC-NET01-1077_A,Am-ATC-2,0.0,0.0
1309,SC-NET01-1077_A,Am-ATC-3,0.0,0.0
1310,SC-NET01-1077_A,Am-CT-2,0.0,0.0
1311,SC-NET01-1077_A,Am-AG-2B,0.0,0.0
1312,SC-NET01-1077_B,Arm01,0.0,0.0
1313,SC-NET01-1077_B,Arm02,0.0,0.0
1314,SC-NET01-1077_B,Arm03,0.0,0.0
1315,SC-NET01-1077_B,Arm04,0.0,0.0
1316,SC-NET01-1077_B,Arm05,0.0,0.0
1317,SC-NET01-1077_B,Arm06,0.0,0.0
1318,SC-NET01-1077_B,Arm07,0.0,0.0
1319,SC-NET01-1077_B,Arm08,0.0,0.0
1320,SC-NET01-1077_B,Arm09,0.0,0.0
1321,SC-NET01-1077_B,Arm10,1.0,0.0
1322,SC-NET01-1077_B,Arm11,0.0,0.0
1323,SC-NET01-1077_B,Armo01,0.0,0.0
1324,SC-NET01-1077_B,Armo02,0.0,0.0
1325,SC-NET01-1077_B,Armo03,0.0,0.0
1326,SC-NET01-1077_B,Am-AG-1,1.0,0.0
1327,SC-NET01-1077_B,Am-AG-10,1.0,0.0
1328,SC-NET01-1077_B,Am-AG-4B,0.0,0.0
1329,SC-NET01-1077_B,Am-AG-11,0.0,0.0
1330,SC-NET01-1077_B,Am-CT-5,1.0,0.0
1331,SC-NET01-1077_B,Am-ATC-2,0.0,0.0
1332,SC-NET01-1077_B,Am-ATC-3,0.0,0.0
1333,SC-NET01-1077_B,Am-CT-2,1.0,0.0
1334,SC-NET01-1077_B,Am-AG-2B,0.0,0.0
1335,SC-NET01-1081_A,Arm01,1.0,0.0
1336,SC-NET01-1081_A,Arm02,0.0,0.0
1337,SC-NET01-1081_A,Arm03,1.0,0.0
1338,SC-NET01-1081_A,Arm04,0.0,0.0
1339,SC-NET01-1081_A,Arm05,1.0,0.0
1340,SC-NET01-1081_A,Arm06,1.0,0.0
1341,SC-NET01-1081_A,Arm07,0.0,0.0
1342,SC-NET01-1081_A,Arm08,0.0,0.0
1343,SC-NET01-1081_A,Arm09,1.0,0.0
1344,SC-NET01-1081_A,Arm10,0.0,0.0
1345,SC-NET01-1081_A,Arm11,0.0,0.0
1346,SC-NET01-1081_A,Armo01,0.0,0.0
1347,SC-NET01-1081_A,Armo02,0.0,0.0
1348,SC-NET01-1081_A,Armo03,0.0,0.0
1349,SC-NET01-1081_A,Am-AG-1,0.0,0.0
1350,SC-NET01-1081_A,Am-AG-10,1.0,0.0
1351,SC-NET01-1081_A,Am-AG-4B,0.0,0.0
1352,SC-NET01-1081_A,Am-AG-11,0.0,0.0
1353,SC-NET01-1081_A,Am-CT-5,0.0,0.0
1354,SC-NET01-1081_A,Am-ATC-2,0.0,0.0
1355,SC-NET01-1081_A,Am-ATC-3,0.0,0.0
1356,SC-NET01-1081_A,Am-CT-2,0.0,0.0
1357,SC-NET01-1081_A,Am-AG-2B,1.0,0.0
1358,SC-NET01-1081_B,Arm01,1.0,0.0
1359,SC-NET01-1081_B,Arm02,0.0,0.0
1360,SC-NET01-1081_B,Arm03,1.0,0.0
1361,SC-NET01-1081_B,Arm04,0.0,0.0
1362,SC-NET01-1081_B,Arm05,1.0,0.0
1363,SC-NET01-1081_B,Arm06,1.0,0.0
1364,SC-NET01-1081_B,Arm07,0.0,0.0
1365,SC-NET01-1081_B,Arm08,1.0,0.0
1366,SC-NET01-1081_B,Arm09,1.0,0.0
1367,SC-NET01-1081_B,Arm10,0.0,0.0
1368,SC-NET01-1081_B,Arm11,0.0,0.0
1369,SC-NET01-1081_B,Armo01,0.0,0.0
1370,SC-NET01-1081_B,Armo02,0.0,0.0
1371,SC-NET01-1081_B,Armo03,0.0,0.0
1372,SC-NET01-1081_B,Am-AG-1,0.0,0.0
1373,SC-NET01-1081_B,Am-AG-10,1.0,0.0
1374,SC-NET01-1081_B,Am-AG-4B,0.0,0.0
1375,SC-NET01-1081_B,Am-AG-11,0.0,0.0
1376,SC-NET01-1081_B,Am-CT-5,0.0,0.0
1377,SC-NET01-1081_B,Am-ATC-2,0.0,0.0
1378,SC-NET01-1081_B,Am-ATC-3,0.0,0.0
1379,SC-NET01-1081_B,Am-CT-2,0.0,0.0
1380,SC-NET01-1081_B,Am-AG-2B,1.0,0.0
1381,SC-NET01-1082_A,Arm01,1.0,0.0
1382,SC-NET01-1082_A,Arm02,0.0,0.0
1383,SC-NET01-1082_A,Arm03,0.0,0.0
1384,SC-NET01-1082_A,Arm04,0.0,0.0
1385,SC-NET01-1082_A,Arm05,1.0,0.0
1386,SC-NET01-1082_A,Arm06,0.0,0.0
1387,SC-NET01-1082_A,Arm07,0.0,0.0
1388,SC-NET01-1082_A,Arm08,0.0,0.0
1389,SC-NET01-1082_A,Arm09,0.0,0.0
1390,SC-NET01-1082_A,Arm10,1.0,0.0
1391,SC-NET01-1082_A,Arm11,1.0,0.0
1392,SC-NET01-1082_A,Armo01,0.0,0.0
1393,SC-NET01-1082_A,Armo02,0.0,0.0
1394,SC-NET01-1082_A,Armo03,0.0,0.0
1395,SC-NET01-1082_A,Am-AG-1,1.0,0.0
1396,SC-NET01-1082_A,Am-AG-10,0.0,0.0
1397,SC-NET01-1082_A,Am-AG-4B,0.0,0.0
1398,SC-NET01-1082_A,Am-AG-11,0.0,0.0
1399,SC-NET01-1082_A,Am-CT-5,0.0,0.0
1400,SC-NET01-1082_A,Am-ATC-2,0.0,0.0
1401,SC-NET01-1082_A,Am-ATC-3,0.0,0.0
1402,SC-NET01-1082_A,Am-CT-2,0.0,0.0
1403,SC-NET01-1082_A,Am-AG-2B,0.0,0.0
1404,SC-NET01-1082_B,Arm01,1.0,0.0
1405,SC-NET01-1082_B,Arm02,0.0,0.0
1406,SC-NET01-1082_B,Arm03,0.0,0.0
1407,SC-NET01-1082_B,Arm04,0.0,0.0
1408,SC-NET01-1082_B,Arm05,1.0,0.0
1409,SC-NET01-1082_B,Arm06,0.0,0.0
1410,SC-NET01-1082_B,Arm07,0.0,0.0
1411,SC-NET01-1082_B,Arm08,0.0,0.0
1412,SC-NET01-1082_B,Arm09,0.0,0.0
1413,SC-NET01-1082_B,Arm10,1.0,0.0
1414,SC-NET01-1082_B,Arm11,1.0,0.0
1415,SC-NET01-1082_B,Armo01,0.0,0.0
1416,SC-NET01-1082_B,Armo02,0.0,0.0
1417,SC-NET01-1082_B,Armo03,0.0,0.0
1418,SC-NET01-1082_B,Am-AG-1,1.0,0.0
1419,SC-NET01-1082_B,Am-AG-10,1.0,0.0
1420,SC-NET01-1082_B,Am-AG-4B,0.0,0.0
1421,SC-NET01-1082_B,Am-AG-11,0.0,0.0
1422,SC-NET01-1082_B,Am-CT-5,0.0,0.0
1423,SC-NET01-1082_B,Am-ATC-2,0.0,0.0
1424,SC-NET01-1082_B,Am-ATC-3,0.0,0.0
1425,SC-NET01-1082_B,Am-CT-2,0.0,0.0
1426,SC-NET01-1082_B,Am-AG-2B,0.0,0.0
1427,SC-NET01-1088_A,Arm01,1.0,0.0
1428,SC-NET01-1088_A,Arm02,1.0,0.0
1429,SC-NET01-1088_A,Arm03,0.0,0.0
1430,SC-NET01-1088_A,Arm04,1.0,0.0
1431,SC-NET01-1088_A,Arm05,0.0,0.0
1432,SC-NET01-1088_A,Arm06,0.0,0.0
1433,SC-NET01-1088_A,Arm07,0.0,0.0
1434,SC-NET01-1088_A,Arm08,0.0,0.0
1435,SC-NET01-1088_A,Arm09,0.0,0.0
1436,SC-NET01-1088_A,Arm10,0.0,0.0
1437,SC-NET01-1088_A,Arm11,0.0,0.0
1438,SC-NET01-1088_A,Armo01,0.0,0.0
1439,SC-NET01-1088_A,Armo02,0.0,0.0
1440,SC-NET01-1088_A,Armo03,0.0,0.0
1441,SC-NET01-1088_A,Am-AG-1,1.0,0.0
1442,SC-NET01-1088_A,Am-AG-10,0.0,0.0
1443,SC-NET01-1088_A,Am-AG-4B,1.0,0.0
1444,SC-NET01-1088_A,Am-AG-11,1.0,0.0
1445,SC-NET01-1088_A,Am-CT-5,1.0,0.0
1446,SC-NET01-1088_A,Am-ATC-2,0.0,0.0
1447,SC-NET01-1088_A,Am-ATC-3,0.0,0.0
1448,SC-NET01-1088_A,Am-CT-2,0.0,0.0
1449,SC-NET01-1088_A,Am-AG-2B,1.0,0.0
1450,SC-NET01-1088_B,Arm01,1.0,0.0
1451,SC-NET01-1088_B,Arm02,1.0,0.0
1452,SC-NET01-1088_B,Arm03,0.0,0.0
1453,SC-NET01-1088_B,Arm04,1.0,0.0
1454,SC-NET01-1088_B,Arm05,0.0,0.0
1455,SC-NET01-1088_B,Arm06,0.0,0.0
1456,SC-NET01-1088_B,Arm07,0.0,0.0
1457,SC-NET01-1088_B,Arm08,0.0,0.0
1458,SC-NET01-1088_B,Arm09,0.0,0.0
1459,SC-NET01-1088_B,Arm10,0.0,0.0
1460,SC-NET01-1088_B,Arm11,0.0,0.0
1461,SC-NET01-1088_B,Armo01,0.0,0.0
1462,SC-NET01-1088_B,Armo02,0.0,0.0
1463,SC-NET01-1088_B,Armo03,0.0,0.0
1464,SC-NET01-1088_B,Am-AG-1,1.0,0.0
1465,SC-NET01-1088_B,Am-AG-10,0.0,0.0
1466,SC-NET01-1088_B,Am-AG-4B,1.0,0.0
1467,SC-NET01-1088_B,Am-AG-11,0.0,0.0
1468,SC-NET01-1088_B,Am-CT-5,1.0,0.0
1469,SC-NET01-1088_B,Am-ATC-2,0.0,0.0
1470,SC-NET01-1088_B,Am-ATC-3,0.0,0.0
1471,SC-NET01-1088_B,Am-CT-2,0.0,0.0
1472,SC-NET01-1088_B,Am-AG-2B,1.0,0.0
1473,SC-NOR01-1605_A,Arm01,0.0,0.0
1474,SC-NOR01-1605_A,Arm02,1.0,0.0
1475,SC-NOR01-1605_A,Arm03,0.0,0.0
1476,SC-NOR01-1605_A,Arm04,0.0,0.0
1477,SC-NOR01-1605_A,Arm05,1.0,0.0
1478,SC-NOR01-1605_A,Arm06,1.0,0.0
1479,SC-NOR01-1605_A,Arm07,0.0,0.0
1480,SC-NOR01-1605_A,Arm08,0.0,0.0
1481,SC-NOR01-1605_A,Arm09,1.0,0.0
1482,SC-NOR01-1605_A,Arm10,1.0,0.0
1483,SC-NOR01-1605_A,Arm11,0.0,0.0
1484,SC-NOR01-1605_A,Armo01,0.0,0.0
1485,SC-NOR01-1605_A,Armo02,0.0,0.0
1486,SC-NOR01-1605_A,Armo03,1.0,0.0
1487,SC-NOR01-1605_A,Am-AG-1,1.0,0.0
1488,SC-NOR01-1605_A,Am-AG-10,0.0,0.0
1489,SC-NOR01-1605_A,Am-AG-4B,0.0,0.0
1490,SC-NOR01-1605_A,Am-AG-11,1.0,0.0
1491,SC-NOR01-1605_A,Am-CT-5,0.0,0.0
